ef_base_id,native_pes21_id,physical_source_id,canonical_name,status,source_card_id,stats_source_card_id,portrait_asset_id,face_owner_id,commentary_owner_id
126714,126714,126714,Yann Gboho,active,126714,126714,126714,,126714
126719,126719,126719,Mohamed Simakan,active,16903935,16903935,126719,126719,126719
126720,126720,126720,Youssouf Fofana,active,126720,55067118006016,126720,,126720
126724,126724,126724,Jean-Clair Todibo,active,126724,105642505400068,126724,126724,126724
126731,126731,126731,Shintaro Nago,active,126731,53968948555531,126731,,126731
126732,126732,126732,Yuki Soma,active,126732,53977270054668,126732,,126732
126736,126736,126736,Augusto Schott,active,126736,126736,126736,,126736
126742,126742,565322,Toma Murata,active,126742,126742,126742,,
126744,126744,126744,Thomas van den Belt,active,126744,126744,126744,,126744
126746,126746,126746,Gabriel Brazão,active,126746,53983980941082,126746,,126746
126756,126756,126756,Adriano Bertaccini,active,126756,126756,126756,,126756
126757,565334,565334,Đorđe Jovanović,active,126757,126757,565334,,
126763,126763,565351,Niklas Vesterlund,active,126763,126763,126763,,
126764,126764,126764,Mohamed Daramy,active,126764,105648947851052,126764,,126764
126772,126772,126772,Himad Abdelli,active,126772,126772,126772,,126772
126779,126779,126779,Connor McLennan,active,126779,126779,126779,,126779
126780,36671,36671,Benjamin Källman,active,126780,126780,36671,,36671
126785,126785,126785,Joe Gelhardt,active,126785,126785,126785,,126785
126788,126788,126788,Cameron Pring,active,126788,126788,126788,,126788
126791,126791,126791,Willer Ditta,active,126791,126791,126791,,126791
126807,126807,126807,Merih Demiral,active,126807,106778792685399,126807,126807,126807
126815,126815,565354,Maxime Soulas,active,126815,126815,126815,,
126816,126816,126816,Zakaria Aboukhlal,active,126816,126816,126816,,126816
126817,126817,126817,Álex Domínguez,active,126817,126817,126817,,126817
126820,126820,126820,Mohammed Salisu,active,126820,126820,126820,,126820
126821,126821,126821,Miguel De La Fuente,active,126821,126821,126821,,126821
126822,126822,126822,Georginio Rutter,active,126822,52874805636966,126822,,126822
126825,126825,126825,Djed Spence,active,126825,56167971811177,126825,,126825
126834,126834,126834,Anthony Nwakaeme,active,126834,106738527367026,126834,,126834
126837,126837,126837,Joan Parra,active,126837,126837,126837,,126837
126857,126857,126857,Vicente Fernández,active,126857,126857,126857,,126857
126859,565361,565361,Reo Hatate,active,126859,52874268766091,565361,,
126860,565362,565362,Kaoru Mitoma,active,126860,52886079926156,565362,,
126861,126861,126861,Tsuyoshi Watanabe,active,126861,106783356088205,126861,126861,126861
126862,126862,126862,Koki Morita,active,126862,53968411684750,126862,,126862
126865,126865,126865,Elia Caprile,active,126865,105782628708241,126865,,126865
126868,126868,126868,Jimmy Dunne,active,126868,126868,126868,,126868
126874,126874,126874,Yuma Obata,active,126874,126874,126874,,126874
126877,126877,565366,Samuel Essende,active,126877,126877,126877,,
126882,126882,126882,Martín Pascual,active,126882,126882,126882,,126882
126892,112053,112053,Théo Vermot,active,126892,126892,112053,,112053
126895,126895,126895,Victor Osimhen,active,126895,52851183316911,126895,126895,126895
126900,126900,126900,Yuki Ohashi,active,126900,53967606378420,126900,,126900
126905,126905,126905,Jesper Lindstrøm,active,126905,126905,126905,,126905
126906,126906,565367,Elías Ólafsson,active,126906,126906,126906,,
126908,126908,126908,Mark Travers,active,126908,126908,126908,,126908
126918,126918,126918,Viktor Gyökeres,active,126918,52882321829830,126918,,126918
126919,126919,126919,Ciaron Brown,active,126919,126919,126919,,126919
126924,126924,126924,Liam Cullen,active,126924,126924,126924,,126924
126925,109025,109025,Morgan Rogers,active,126925,52901380747213,109025,,109025
126935,126935,565370,Dudu,active,126935,126935,126935,,
126937,126937,126937,Ewoud Pletinckx,active,126937,126937,126937,,126937
126943,126943,126943,Luis Quintero,active,126943,126943,126943,,126943
126952,126952,126952,Arvin Appiah,active,126952,126952,126952,,126952
126954,126954,126954,Carlos Salomón,active,126954,126954,126954,,126954
126961,565371,565371,Álvaro Barreal,active,126961,106775034589169,565371,,
126965,126965,565372,Daichi Kamada,active,126965,52780853227509,126965,,
126979,565373,565373,Eric Ramires,active,126979,105796318916611,565373,,
126990,126990,126990,Žan Celar,active,126990,126990,126990,,126990
126995,126995,126995,Rıdvan Yılmaz,active,126995,105836852670483,126995,,126995
126997,565374,565374,Kartal Yılmaz,active,126997,55069265489941,565374,,
126999,126999,565375,Mateo García,active,126999,126999,126999,,
127001,127001,127001,Federico Navarro,active,127001,127001,127001,,127001
127005,127005,565376,Rachata Moraksa,active,127005,127005,127005,,
127009,127009,565384,Ilan Sauter,active,127009,127009,127009,,
127010,127010,565388,Bledian Krasniqi,active,127010,127010,127010,,
127011,127011,127011,Simon Sohm,active,127011,127011,127011,,127011
127017,105095,105095,Raphaël Besancon,active,8515625,8515625,105095,,105095
127038,127038,127038,Diogo Costa,active,127038,56164750585918,127038,,127038
127058,127058,127058,Samuel Chukwueze,active,127058,52785416630354,127058,127058,127058
127062,127062,127062,Kaio Jorge,active,127062,55069533925462,127062,,127062
127069,127069,127069,Ryan Gravenberch,active,127069,52888227410013,127069,127069,127069
127096,127096,127096,Yuji Kitajima,active,127096,105834436751480,127096,,127096
127100,127100,127100,Conor Coventry,active,127100,127100,127100,,127100
127114,127114,127114,Harvey Elliott,active,127114,52884737749130,127114,127114,127114
127116,127116,565394,Julián Alfaro,active,127116,127116,127116,,
127117,127117,127117,Stefano Turati,active,127117,127117,127117,,127117
127143,127143,127143,Drissa Camara,active,127143,127143,127143,,127143
127150,127150,127150,Roberto López,active,127150,127150,127150,,127150
127160,127160,127160,Antony,active,127160,52897891086520,127160,127160,127160
127161,127161,127161,Mads Hermansen,active,127161,127161,127161,,127161
127168,127168,565397,Pipe Gómez,active,127168,127168,127168,,
127169,127169,127169,Caetano,active,127169,105844368863425,127169,,127169
127170,565399,565399,Rafael Bilu,active,127170,127170,565399,,
127177,127177,127177,Mounaïm El Idrissy,active,127177,127177,127177,,127177
127182,127182,565407,Jorge Cardona,active,127182,127182,127182,,
127184,127184,127184,Lucien Agoumé,active,127184,55070339231952,127184,,127184
127189,127189,127189,Boulaye Dia,active,127189,127189,127189,,127189
127199,127199,127199,Lucas Beltrán,active,127199,105647605674207,127199,,127199
127201,127201,127201,Marcelo Weigandt,active,127201,127201,127201,,127201
127206,127206,127206,Benoît Badiashile,active,127206,52786221936870,127206,127206,127206
127216,127216,127216,Ken Nkuba,active,127216,127216,127216,,127216
127217,127217,127217,Jan Paul van Hecke,active,127217,56164213715185,127217,,127217
127221,127221,127221,Satoki Uejo,active,127221,105630425805045,127221,,127221
127231,127231,127231,Shuhei Tokumoto,active,127231,105710956441855,127231,,127231
127236,565408,565408,Ilgyu Park,active,127236,53879559549188,565408,,
127249,127249,565412,Rikito Inoue,active,127249,105640894787857,127249,,
127280,127280,565414,Hiroya Nodake,active,127280,127280,127280,,
127284,127284,565419,Salvador Grimau,active,8515892,52887153668404,127284,,
127286,565423,565423,T.Bartouche Selbonne,active,127286,127286,565423,,
127292,127292,565424,Kévin Mouanga,active,127292,127292,127292,,
127297,127297,127297,Róber González,active,127297,127297,127297,,127297
127306,127306,565430,Gianluca Saro,active,127306,127306,127306,,
127315,127315,127315,Bafodé Diakité,active,127315,52872658153811,127315,,127315
127322,127322,127322,Mykhailo Mudryk,active,127322,105578617762138,127322,,127322
127323,565432,565432,Çağtay Kurukalıp,active,127323,127323,565432,,
127333,127333,127333,Valery,active,127333,127333,127333,,127333
127382,127382,127382,Luis Sánchez,active,127382,127382,127382,,127382
127386,127386,127386,Khéphren Thuram,active,127386,52894669861274,127386,,127386
127392,127392,127392,Juan Carlos Díaz,active,127392,127392,127392,,127392
127393,127393,127393,Eduard Banguero,active,127393,127393,127393,,127393
127441,127441,127441,Ekanit Panya,active,127441,127441,127441,127441,127441
127446,127446,127446,Chotipat Poomkaew,active,127446,127446,127446,,127446
127449,127449,565440,Surawich Logarwit,active,127449,127449,127449,,
127457,127457,127457,Apirak Worawong,active,127457,127457,127457,,127457
127463,565441,565441,Saharat Kanyarot,active,127463,127463,565441,,
127481,127481,127481,Chinnawat Wongchai,active,127481,127481,127481,,127481
127491,127491,127491,Matko Miljevic,active,127491,127491,127491,,127491
127496,127496,127496,Christopher Wooh,active,127496,127496,127496,,127496
127509,127509,127509,Allan Linguet,active,127509,127509,127509,,127509
127516,127516,127516,Jérémy Doku,active,127516,52901112312348,127516,127516,127516
127531,127531,565443,Alexis Cuello,active,127531,127531,127531,,
127540,127540,127540,Giulian Biancone,active,127540,127540,127540,,127540
127541,127541,127541,Batista Mendy,active,127541,55069265490485,127541,,127541
127542,127542,127542,Tiago Djaló,active,127542,127542,127542,,127542
127543,127543,127543,Thierry Correia,active,127543,105638478869047,127543,,127543
127544,127544,127544,Bukayo Saka,active,127544,52872658154040,127544,127544,127544
127545,127545,127545,Tyreece John-Jules,active,127545,127545,127545,,127545
127548,127548,127548,Alexandre Phliponeau,active,127548,127548,127548,,127548
127551,127551,127551,Cyril Ngonge,active,127551,127551,127551,,127551
127564,565444,565444,Massimo Bertagnoli,active,127564,127564,565444,,
127565,127565,127565,Ibrahim Karamoko,active,127565,127565,127565,,127565
127571,127571,127571,Fran García,active,127571,52883127136851,127571,,127571
127576,127576,127576,Aihen Muñoz,active,127576,127576,127576,,127576
127577,127577,127577,Robert Navarro,active,127577,52894669861465,127577,,127577
127588,127588,127588,Joaquín Blázquez,active,127588,127588,127588,,127588
127593,127593,127593,Ilyas Chouaref,active,127593,127593,127593,,127593
127597,127597,127597,Aaron Hickey,active,127597,105783970886253,127597,,127597
127604,565448,565448,Ander Barrenetxea,active,127604,52848498963060,565448,,
127613,127613,127613,Ahmed Kutucu,active,127613,53969485427325,127613,127613,127613
127617,127617,127617,Felix Nmecha,active,127617,56161529361025,127617,,127617
127626,127626,127626,Irfan Fandi,active,127626,127626,127626,,127626
127627,565451,565451,Caleb Okoli,active,127627,105747195228811,565451,,
127629,127629,565465,Albin Cavill,active,8516237,8516237,127629,,
127633,127633,565468,Alexis Serna,active,127633,127633,127633,,
127649,127649,127649,Max Kilman,active,127649,127649,127649,,127649
127652,127652,565474,Jamerson,active,127652,105756590469796,127652,,
127656,127656,127656,Bryan Gil,active,127656,105699413717672,127656,127656,127656
127660,127660,127660,K. Tzolakis,active,127660,127660,127660,,127660
127662,127662,127662,Giorgos Masouras,active,127662,127662,127662,,127662
127667,565477,565477,Bünyamin Balcı,active,127667,127667,565477,,
127686,127686,127686,Diego Herazo,active,127686,127686,127686,,127686
127689,127689,127689,Sebastián Acosta,active,127689,127689,127689,,127689
127690,127690,565486,Issam El Maach,active,127690,127690,127690,,
127696,127696,127696,Kayne Ramsay,active,127696,127696,127696,,127696
127703,127703,127703,Bruno Fuchs,active,127703,53979149103831,127703,,127703
127715,127715,127715,Neto Borges,active,127715,127715,127715,,127715
127719,127719,565488,Keane Lewis-Potter,active,127719,105827188994791,127719,,
127720,127720,127720,David Akintola,active,127720,105747463664360,127720,,127720
127729,127729,127729,Tatsuya Ito,active,127729,53978075362033,127729,127729,127729
127737,127737,127737,Erick Wiemberg,active,127737,127737,127737,,127737
127740,127740,127740,Ayumu Seko,active,127740,105855643153148,127740,,127740
127741,127741,127741,Hayato Araki,active,127741,53976733184765,127741,,127741
127744,127744,127744,Takumi Nakamura,active,127744,127744,127744,127744,127744
127745,127745,127745,Arthur Silva,active,127745,105843026686721,127745,127745,127745
127754,127754,127754,Fernando Sobral,active,127754,127754,127754,,127754
127758,127758,127758,Iñigo Vicente,active,127758,127758,127758,,127758
127769,565492,565492,Lucas Silva,active,127769,127769,565492,,
127770,127770,127770,Ki-Jana Hoever,active,127770,127770,127770,,127770
127779,127779,127779,Jimmy Martínez,active,127779,127779,127779,,127779
127787,127787,127787,João Pedro,active,127787,52888227410731,127787,127787,127787
127790,127790,565493,Dudu,active,127790,127790,127790,,
127797,127797,127797,Víctor Moreno,active,127797,127797,127797,,127797
127801,565494,565494,Djibril Braque,active,8516409,8516409,565494,,
127802,127802,127802,Mohamed Ihattaren,active,127802,127802,127802,127802,127802
127805,116744,116744,Kian Fitz-Jim,active,127805,127805,116744,,116744
127807,565497,565497,Yusuf Barası,active,127807,127807,565497,,
127811,565503,565503,Cheikh Niasse,active,127811,127811,565503,,
127814,127814,127814,Ryo Ishii,active,127814,127814,127814,,127814
127815,127815,127815,Katsuya Iwatake,active,127815,105814572528455,127815,,127815
127816,127816,127816,Ryu Takao,active,127816,127816,127816,,127816
127817,127817,565508,Shogo Sasaki,active,127817,105758469518153,127817,,
127818,127818,127818,Kotaro Arima,active,127818,127818,127818,,127818
127820,127820,127820,Togo Umeda,active,127820,53981565023052,127820,,127820
127821,127821,127821,Kenta Nishizawa,active,127821,53877143630669,127821,,127821
127826,127826,127826,Rodrigo Nestor,active,127826,127826,127826,,127826
127836,127836,565515,Emerson Deocleciano,active,127836,127836,127836,,
127918,127918,127918,Julimar,active,127918,127918,127918,,127918
127933,565519,565519,Mateusinho,active,127933,127933,565519,,
127953,563098,563098,Fabri,active,127953,127953,563098,,563098
127975,565520,565520,Matheuzinho,active,127975,127975,565520,,
128021,128021,128021,Marco Carnesecchi,active,128021,55069802361877,128021,,128021
128022,128022,128022,Vangelis Pavlidis,active,128022,52883395572758,128022,,128022
128033,128033,128033,Rick,active,128033,128033,128033,,128033
128041,128041,128041,Diogo Calila,active,128041,128041,128041,,128041
128045,128045,565523,Javier Méndez,active,128045,128045,128045,,
128052,128052,565528,Václav Hladký,active,128052,128052,128052,,
128053,60665,60665,Mihai Popescu,active,128053,128053,60665,,60665
128054,128054,565541,Brad Lyons,active,128054,128054,128054,,
128055,128055,128055,Paul Akouokou,active,128055,128055,128055,,128055
128057,128057,128057,Iván Martín,active,128057,105744510874681,128057,,128057
128061,128061,128061,Lee Buchanan,active,128061,128061,128061,,128061
128067,128067,128067,Christian,active,128067,128067,128067,,128067
128068,128068,128068,Erick,active,128068,55068191749188,128068,,128068
128076,128076,128076,Arjen van der Heide,active,128076,128076,128076,,128076
128078,128078,128078,Eduardo Camavinga,active,128078,52883664008270,128078,128078,128078
